P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,response
1151.6099002782,704.7379229915329,672.7171630253708,1066.2320224400637,219.04409731301996,1052.017032719938,608.7609774849448,647.3600427574326,490.2280369737689,431.7570816905674,720.4830998801446,323.36665509118626,1220.3306560769074,1376.7406764793716,1016.6940560834329,1192.4739324102277,1264.8935484939022,923.2383710802907,866.0857083513157,343.2445925470289,239.45837668674258,911.8534913820044,2307.4058551654693,1786.0648757092529,1369.292678150932,891.137142995743,393.26471522661814,449.36321247352424,488.0
1114.1672833136,1973.464455163264,2026.0519389427816,754.1998328072356,1256.1230736450177,403.3165502895219,955.7494534859727,604.5148324510444,436.9352659806764,694.5463323541538,372.1818737128761,839.9851485905738,905.1983272442984,457.1681665275292,1073.1775885620302,488.655892452975,1553.1283170839017,1084.6751055608697,1778.5721978999386,1553.6320718927204,751.9026707412057,419.518574943958,603.2960344779099,732.386092155972,474.5822310742488,623.5497941935191,102.90952446267612,259.29153970981906,2.2477617912
2289.9458213859,1734.8910237204368,347.2266365152728,937.60853172579,1016.2199643645549,695.3863015912133,1131.1826199679251,786.1582365969352,434.7052370601409,402.1725991288801,179.64468364223873,578.3238043458047,925.221524673946,370.91173651261755,923.7555476546479,2065.2345140228153,2027.0869205644715,1171.9084177073964,409.7321639457652,714.7267164756873,902.1496077374321,417.1624216619708,772.1371215339874,403.25705611298423,1394.4705121566667,707.5754628308841,567.2299255481837,716.4986203560857,3.6
1761.7648870382002,1448.096916972979,681.6893709332918,386.63419539794654,541.1449407403601,151.82641384784588,761.0777031836327,1075.3530894119567,842.0990259277224,515.8429848307264,256.72097282508827,692.94346658795,946.9303342799748,333.55892455110967,980.2330319600982,1998.9281649241154,2062.630069534681,1225.5474008810736,160.63540037889297,505.1731686268705,526.0940121316141,154.5637958380508,381.63965724031925,653.7403769886981,784.4905057665858,818.9229798320237,632.6035152131831,293.4966433978072,51.3
1373.0366556803,1983.5974058747017,1799.5639058758966,749.88590803336,1547.302181261809,706.248673113487,1276.876820813063,777.7129464298513,394.1799396881449,534.1101371692041,459.62059149337864,676.536700306265,938.2087148201591,691.6936055995857,937.0687359696312,750.0978360617992,1325.0687712894514,825.0240512951187,1573.9865174210695,1289.6057881071547,472.1677900577332,490.53597251909486,285.56828442063056,730.6898689142879,496.8879526592852,682.4505011780873,347.0765798737656,138.38697126716133,116.9520909199
1627.5773284996003,1394.1757336992287,380.9047123476388,1522.8493705762514,633.9437088490995,572.1312216023135,559.3290337844794,886.9181929565925,980.8874684633267,800.1779200109507,1015.6057558762942,465.2707918222469,186.72134676045764,625.6354198849081,477.18249674053436,1045.3632894463594,2496.634464439624,1499.9763484249218,798.379645001297,975.1655792043225,1018.0017627864239,843.4393150508117,284.3585551047857,661.8588534078606,1131.8863138250995,885.7984884942977,903.8679150650174,987.2065135744742,2.88
1504.497173659,1740.904967923572,1196.8042641955335,2116.1650424196405,903.1672339717785,571.5863058426601,484.0239241708617,907.1311786899267,241.02244179572816,648.3385067006603,287.09777530446473,1009.6024200448253,753.114784012528,196.67111486637623,477.1006510151981,1302.7129603727533,1350.3465447433705,1055.198057130076,907.4373935354245,659.4232481827626,765.3457009500881,137.37622630752978,865.1536477252589,925.3437085583121,752.9514194405217,681.9255397346736,619.0098942908387,706.1457992883397,75.448449512
931.8491728934001,1072.8429434386726,939.9847163274773,1792.5169527941655,431.9468107811622,1026.643975091772,509.49445562542746,976.7804884309575,213.3933182180676,623.3154582806162,459.44277482297036,547.1024825054145,666.8188979209704,68.88491323417881,571.212874407555,1585.3552032872083,2137.1238521467376,974.4895522311856,403.9338613027144,1357.2040808127726,1064.578754606566,723.1630311934097,542.0029912787775,366.09424983482916,1154.6101285933273,732.7065911697878,832.2638422052147,669.7194375965987,18.5
1032.6117387795002,1413.4613979865092,1079.5450982971422,1430.345296480203,910.1592882422694,810.1611471565312,367.73551195052585,283.9226539646073,301.44654643228455,586.9728907687547,580.0252657311715,488.4790547523176,1240.5857760823428,225.47580400458827,647.1025823416961,1073.750582878075,1595.8504392546454,447.41360285281274,462.583935938398,1099.5341370490653,537.6854099530119,773.4367153167219,605.4841173575236,564.835026327812,1283.4675917915954,859.5598600288027,291.99158592678225,578.5517993700033,5.8493346382
809.7677107006,1706.4084458231212,1973.737152947406,768.7981168532924,1182.7294857034237,687.2362571258277,854.9588878100847,380.6119111639237,269.55383091294334,892.8172711797175,470.4219135985912,612.2097918376348,697.5261345275871,385.23124933116225,1315.0870495574932,720.452953522726,1815.9267790885876,1134.66216094542,1539.6636679281098,1709.7282253247586,911.570479711405,275.18475010502124,548.2583468410843,754.2052934515099,701.1851350531205,526.5296989079197,201.41553189510532,510.7278606797542,0.4
1245.9226485543002,1466.0214608537065,1204.9702488689707,2152.7824706650467,1208.536225342591,546.9778413745307,284.34656090576874,1041.8384914506248,140.7329959974119,889.3768873407455,365.4712661182471,521.6749357618379,1012.5446723362808,660.4458403934251,192.75601345896067,1125.6790602624365,1836.4873798343353,712.734788424255,867.8103475827927,476.9785222755483,562.2497417205539,114.66195717998917,949.5925346116876,532.313913797505,975.0722313223479,268.9236492313649,1072.3389228364538,230.48467479718948,6.84
724.9148294287,1602.73943897156,1753.1845526610784,463.5408949610994,908.728496020896,489.2402355514681,1339.1126483016428,954.6769282239134,677.8666179457203,510.3668847697949,494.0157269640298,1134.5393361518254,931.1218430837987,343.4947623254671,912.0674500016402,588.8717296067334,1858.256917145764,970.408080803037,1541.1331416943515,1745.7611493656518,1049.7007317360653,66.45210333471651,224.75378092546117,352.6707270939614,600.9649356281471,944.6278166577839,409.471618794084,333.2796823456385,0.6764542074
29.41364162260004,154.98615647250773,525.6281296888118,737.0872216146817,637.6242983704947,426.76672039873364,397.40636548111587,612.5239390711189,870.754607717772,867.5099892162336,662.8489746679443,663.6409119533432,606.647988729813,205.11953026290746,307.10672620524326,552.8212739381338,561.5873022238544,538.568759557237,333.0422564498695,562.2537010303528,1137.3051278945738,1248.995581293526,770.3276750338396,88.46148161479782,542.3077032524591,873.0928280505972,1100.6398397935566,1195.8201709742661,100000.0
1142.6587615045,2019.9794535399496,2068.3858281069083,838.0501219672436,1317.5975140136886,400.0870846543734,949.0768930246261,595.8015975813578,462.73936346962586,758.4372398585999,353.9215118155097,809.9240746390257,817.8412175583995,402.5378763145605,1143.100153857049,519.6540244455974,1601.528388112175,1120.3581698966927,1688.551154302703,1497.4041191473914,774.7343764996264,377.97116849344786,522.7966512814993,648.0031149844781,425.52616834536593,647.1921600019127,127.34621521488448,248.1309864036802,0.6720595714
1114.1672833136,1982.511223276467,2047.273414991942,773.16200904577,1224.486286600762,389.49840522650834,995.2764047899078,604.6627648066833,419.62412560073835,698.7008753076854,436.65354759159396,900.8833446998149,876.6723386897993,408.8587404882015,1120.5487505855592,481.25632179549365,1527.4072311678062,1065.9893608763675,1774.394432913033,1554.5345461250895,748.6848544103724,394.46949544388724,571.6548640950762,725.0472897931651,437.9151816620149,569.1120588068354,52.92313070162372,289.5871271674972,0.4495523582
960.2451188298,846.5449100424461,552.5331299610265,1463.1267508620454,1493.3691382647285,508.5471866000008,378.4175233135549,407.2428588879942,605.899865656422,805.259228225496,717.4408644728727,117.57888331031667,1248.6465423989657,536.8327611697937,1243.2955258983113,1273.807850358614,418.6366137144003,1696.1654826260337,1333.3023412062414,1187.3080413919151,707.5217296147572,373.99902770078063,652.370470025777,933.7689667400568,1046.3831929767632,698.320537530472,438.99976892857717,568.8432940615629,511.0603274357
577.5642355607,460.2909147587676,331.0735054107474,698.0378015997079,853.4336493888849,429.85450599744564,581.5922229551935,1226.2614343382706,1186.2016848010448,497.1848988799774,284.4659767252087,617.5397436130303,528.4384467970308,601.1325181366136,697.6674854259841,583.8533357729666,466.76068286802655,349.5601392235588,409.4798518383911,596.4688119599356,594.1312993191402,639.3212271053201,718.2258713031439,529.1244127683169,551.5578301483804,903.3379468829246,922.6195414574237,559.5514856649988,237000.0
805.5702561173999,1702.5488960518617,1973.1901645820176,769.2499773484409,1182.01603319568,691.4267077827194,853.402210996519,377.3161421977056,268.354025021474,896.1525041818749,472.6098873181548,608.3619049339047,695.1954686131431,385.77411747186875,1318.6589156156112,724.5748991817055,1819.9955035824244,1136.0536994591446,1536.5744537148043,1712.823001031229,914.8787176469599,274.54463417290634,548.8941234250909,755.7276148138767,705.282577034604,526.5802177656695,205.61190043051923,514.6304322596014,0.7
3643.4519022365002,1735.4693564635095,688.7256589085179,263.8221367107782,562.6600027404629,193.78411577121977,360.6691586270194,640.1762019565351,1187.6409866153963,746.6789555075138,425.9411312629026,224.30210436096056,633.7134071327484,285.9282968966691,704.8176024324812,1631.4877196715904,3031.6963554349395,1216.7162130781212,380.31962900738665,104.4618286411032,151.32894548263158,59.07163068174806,206.27872251379083,646.7811146479602,1527.1881947560557,765.460029692974,309.66914394267684,122.5171179804489,200000.0
1313.6662697311,1253.354232338536,999.8064820101563,594.1381989366798,206.58018086947283,328.5831906099782,642.9457265859132,632.0706231851493,499.24352933684924,457.2874880218235,205.49269213959798,542.4195739530784,702.986045985178,211.4973872158006,768.3184479252992,1650.7445535413913,2013.6124319301407,1571.093406710127,465.6849400741685,616.8992397268555,869.0940652191726,238.41313292678439,598.7296941082635,838.352618170978,859.439563603023,1090.6011540050501,781.2914900415293,212.4262917320078,3.0
1655.4261837850001,1677.8457501343482,1147.9243600562231,530.9869593446762,829.0801166970656,1521.277533126171,390.33120500278295,695.9920813858728,223.23139289529186,778.142746229545,1250.1276904341585,1334.566414929979,422.0460770101021,442.30459637840045,411.44250678917325,777.7400202641072,1861.178698341526,1382.4837858029966,561.9852485898471,680.1471312486387,1695.9243067618472,930.0318201016647,2132.822364698765,245.24316802005663,1932.6213231481795,722.8598984963545,149.87406559935823,805.3515229183532,1400.0
1097.4650821855,2278.515396372024,1641.8787323585648,795.0449371726028,819.2446802239882,716.5985624379585,876.2921023275189,874.5728931787185,730.2583618547276,599.739127701382,1064.6330836652023,398.59859596784685,883.7408672077656,355.59648381973955,572.506714600045,593.5234795494518,763.4970004075619,1351.1812921614428,1829.3866806073936,2259.5999037235306,672.9288887402106,636.2268539330714,510.38485641731245,900.7340161848953,655.3759920077922,397.24890645266726,114.29839479406007,87.50941129148646,123.74689515909999
1005.0457066977,1887.561223198459,2008.738661558567,773.0918696610249,1231.3783521881585,492.4160096651885,945.3197551052147,547.7507458588112,376.34778172418135,747.3222405926673,405.2872902593249,795.1444700459962,822.5010259287984,409.73637943966605,1153.5803492169007,529.9997332499173,1627.360687415722,1086.0058379731577,1688.6777090947478,1571.416971142424,767.3375529403694,362.00939352965383,554.1557354295852,707.7011928744424,512.3530928593791,560.0996160830498,7.645061067290349,337.09481818135083,1.3
1029.1830818504002,1023.7472479227288,234.81399865902137,992.0086613274617,1309.7661903090368,665.244611079505,625.943741678556,737.4841568765005,563.3765606504602,818.2308220159055,366.66072652518363,462.18756803766615,707.3650921506243,628.0854088126849,963.7713394215377,1614.1318281696647,1429.5464964830887,999.5261405525436,852.6963194817567,706.7865324158374,1150.133472798349,658.3618696345138,1379.898920013212,1483.6445680728405,680.619894505357,473.9288742422619,123.05060588525309,815.3282004335673,1.8
130.80519636489993,165.75970942863583,204.32817181051516,211.32027304271577,228.0017371562867,283.75012280755135,389.21077617102276,571.9082884183337,785.6555692553437,906.6339776303412,816.6962608528681,476.35751050355725,45.87300587995294,566.0627297128519,900.495253391909,907.0460008286138,574.739336070084,116.3599786128821,571.9193274668819,943.1286319628291,1029.4988668803478,891.9484353705784,740.7295100295073,716.7619769018135,671.4506354787452,474.74439658240846,235.20933191997418,308.07404860475043,28000.0
339.605675992,189.19642587584397,496.547626504874,837.6953147367196,821.9896227529015,601.9191581367451,441.4778643869686,523.1697558897553,798.7839105290462,871.6024992085985,690.3987628695292,666.5888529198512,704.8294829315508,433.48072035359877,77.69959367452044,480.62167838111446,729.5734961589884,717.895662953367,447.70147346874853,720.541484375898,1209.8014669973666,1181.28344745109,624.7714340361614,194.71473377905457,512.0261438013619,754.1745434098228,1084.2425412391674,1277.7474609251597,12720.0
2167.9756750454003,1401.615031300397,1573.7579697771782,1719.2090159316376,782.5275638517073,141.37209816977992,530.7596283311804,998.3262015074936,412.11601541113214,881.2540448149712,473.65932587253366,1192.3643702117738,299.1932694555357,301.99508522527975,697.5491411762005,1120.2799993704282,1595.6005182433782,164.30582036083132,1326.5059563669658,832.4997909908619,1112.0222065308235,167.34189755850102,1259.2758208128846,436.2630229668118,708.6533464226401,118.13878954861718,338.1220627926283,524.1598025121313,19.5057920728
339.60567599199993,130.3628337328652,408.242302841449,761.7382312388504,790.5971119965901,652.7328323811428,519.9134543349368,523.1697558897553,767.7875844286834,862.3487257864509,763.5636474198167,826.3978087289046,844.2183582039678,500.49608324706344,77.69959367452046,506.33500759850716,688.8753993741858,597.6107537391371,381.36206531424676,784.1541715652216,1234.0793974032117,1181.28344745109,677.4207807066437,288.14111605042024,344.3142428734703,596.5112669271189,1041.829510899091,1276.3300316117436,16330.0
2287.6231984805,1734.2166620701146,348.8898181657527,935.9886123170505,1016.790585751688,695.8593223707771,1132.9678540285813,787.8935424815442,432.610576189734,400.64206065421786,179.09192721537252,576.4295573560877,926.1713561332402,373.1247910225393,925.5660437943793,2066.5238449499884,2024.935684569955,1172.1606167000994,411.82746575574185,716.8642433184322,903.7047289186709,419.3933667962197,773.4015248654358,404.9143478174608,1396.5337172902991,706.7996378225915,568.8147647149146,718.8083298467428,3.7
1732.5581891494,1751.1802169227283,1238.2569650969021,1886.060373846974,989.6094332046262,459.95045376920416,225.57146422658616,948.9944234236244,54.92304572255865,826.4741743230751,261.16901757337325,831.6655513511699,1014.9656636552266,225.83601502044655,299.09895688368357,1524.44673083955,1504.0402194921385,1035.1062566128714,791.0341084966792,719.0589273496074,485.6953217506705,53.129475756154015,803.231457327741,720.0255866320787,657.3169797860112,523.2308464433515,660.7976544806496,698.7355049605255,0.45696529350000004
851.5382340764,625.1960982198864,176.95140428203533,248.50479604700706,319.10106635986017,502.7532048249363,778.7978590412322,1012.9716233389648,1195.29442571586,1124.462898426972,767.4670450893942,584.2016703221997,610.5559591167605,336.06523226205434,168.17635083834142,594.6716964444521,815.3542051541126,784.3239986039113,476.8078756433434,488.6636194914506,883.4968883863136,906.1999056207376,722.8947811800215,804.1296615615718,734.4335550954049,369.872346358049,534.2330174125045,777.6407510882672,180.0
271.29819358369997,507.7245981767374,894.0091545632132,1198.9253306122143,1248.4029520484678,980.8411609141488,572.6593524649517,355.19539634825964,227.5640554261068,206.63880480566644,479.0515801583757,457.0592240236527,66.34023003927139,488.34259396889274,737.6056084462359,487.53877098890126,146.48596840969998,702.5147961585822,908.2602188929143,787.6559928049169,726.7671959661614,753.7677130352412,556.8222917940024,272.2878397632523,484.05716989526206,668.054097448783,623.8840554552464,477.1395076397525,7800.0
710.3096570547999,604.5261995930456,340.5741810279541,143.14026433868216,446.63465007971286,1127.0116046640271,1351.5164479938614,776.936131162979,279.6422159345203,189.86943869924679,1091.0049217631674,1480.824984437131,769.6019192643695,670.7731119950255,1217.4250549161754,847.464694836217,1327.008653241096,1378.0234536558073,624.1726772077833,580.6786550180508,312.78536787011774,296.69208679192354,639.8167828090366,956.6515457656302,616.1528516876397,639.236005963735,798.6171419168451,374.3899587457295,13.649599611700001
1820.7720090392,1665.1375421882606,1325.8089380523068,1808.2880172464531,973.1176390173439,427.13968895308244,241.7736105530336,906.4582241250159,44.12377252110247,855.0140071641208,318.9169631504248,890.4388710830265,943.9601134674698,313.4137175591998,386.84800197862165,1436.8227522607358,1543.2760736485106,1092.825661671416,860.8821008874115,791.0740945071598,519.3213691969604,138.61093748665053,872.5028045541044,771.4291923976801,734.8816475018228,501.1888724091171,676.4482653800752,633.7599439195908,9.826253964
1721.2835694587002,1773.110411430291,1261.6660490237543,1830.6333932990337,894.4622238957243,415.21310603792085,97.03773365762117,826.7156038644474,392.8651405861258,781.0045274959922,498.6285067217597,401.4276195344123,959.1722578356856,229.78458391544856,638.2548707618384,1222.559027964112,1109.7722630961896,1001.6597820691527,1039.5433100106027,708.1916973950385,1235.228030031482,167.39895746308505,1313.664073379866,852.922174822561,821.4248475750713,356.6427961712239,460.2326708354134,604.6007335414133,0.2203191543
1822.9548441935,1791.6394042757368,1163.470103218311,1803.7918975843183,908.6876426136901,470.79328290058385,139.07940141454532,905.4893015594347,96.26481564657016,846.4198904071897,351.34504302741664,922.0502856484195,1062.2561553868102,211.08949763520008,389.02200175518954,1537.1844136587372,1508.0141187124475,1125.500059687614,879.693568933069,630.7504546837614,395.6904580362169,140.76891277617995,733.0382336821114,644.6346117247292,676.3785781320196,576.5302453182475,695.8386339140546,662.3191800146667,1.3964497591999998
667.7273751846999,469.22155387296885,320.1759189914331,539.5211361012394,465.68573487663366,195.11681403005701,349.7594541376062,730.9780232695067,1075.6430256834865,1142.3119237616115,959.2388055290824,903.1697591541812,870.0374537462837,520.0304479752396,80.42669134011432,461.43705768720883,609.4748591022945,485.40211105828735,171.62630672666947,598.7114770529694,967.1732545343644,800.7615191103711,274.37755444660957,589.788737072481,777.0858427698575,638.5352390684958,756.5750071741197,943.3661428661784,3450.0
459.38415063409997,472.45596348736683,506.77929950315587,551.1504192028249,593.8751973246425,625.807338915807,640.9222170870325,636.0585815633103,610.5560539642765,565.9418527908498,505.67809671076515,434.9990132735324,360.931950292801,292.6054346943755,241.3367317815907,217.36081424378654,220.576659245839,238.4193232043581,257.127461654633,268.34656210899647,268.48261003617034,256.91897598917404,234.8000351899575,204.23304509113586,167.69011920805016,127.52762045223918,85.63512634388167,43.33977016312996,100000.0
1492.9283686427,1431.9541640549292,1258.510994087996,999.5297769064074,695.7061215849346,400.2411975131152,209.0166331321587,255.25916720027467,356.4490657248673,398.64093480460826,375.9129406296781,307.6210462048212,224.60591860797814,167.63850955080787,167.94748138905862,199.90792249887136,227.46594925738498,238.49111949310355,231.91533783443592,209.41069181624303,173.46193128387856,128.32560931720138,81.85316688346559,48.88257638162479,46.35113007528793,53.773594867568484,49.12015935353879,30.18475569529826,67351.1646735976
1397.2096627084002,1456.3679643123219,984.3776385289657,1837.7599439897472,1208.8085407599438,38.88351167228769,154.0383428856354,520.2220453983266,754.2795060051483,743.4176616407905,920.2799027193662,424.1898620108036,896.7409773997606,576.1230462187257,983.1339301604349,1381.367311030219,679.2762691025437,1282.1731141594544,1298.577594788068,997.1414417473316,1077.1851868601714,408.06367029713175,981.0518235782196,629.132563033886,660.5079369179638,677.361318219832,764.421180125487,678.4321204415878,1.1054805303
1537.6836742317003,1637.7059549221171,1252.3129667063915,2036.81088790398,948.296311267994,625.7448198059151,357.4793582426789,966.1043013964501,236.99693021324302,771.3576036930426,377.89647159943576,841.347905155695,860.5971196779738,132.29241052763894,355.21058658450636,1453.828938977212,1479.6882957594269,1021.3216089681276,664.8889934037287,594.918880390638,567.1290364639862,180.88440123414867,717.0417626279446,673.7468415565016,542.1181972667657,643.2239209786741,467.36902503022657,851.6880568395306,46.0
2239.0271761299,1843.114752456496,359.62575017505185,840.2681242165145,1270.0742622676441,283.4211079517698,242.66163673756824,1699.8110820362415,1472.4969553546193,1842.6636400421537,1394.1997069237307,837.101006584134,813.0690357128449,1206.2112956439828,844.9060240801491,792.9949953886696,2356.764292569215,1087.5528824750343,508.5112574253579,1226.7204321869901,290.5245836295817,1177.8051311081656,1030.949541023539,1106.908556681644,2205.84316446923,1003.3405385756315,488.10415770769123,491.1692185019309,15.0
1245.0637168450003,1370.804891501279,1155.2602937792074,2046.8371644263386,851.5662567186577,783.3112174376892,240.4557963464661,706.3119153504468,499.29774840224854,898.3105674097,277.5010714036624,723.0412282586624,654.35677651226,320.40160657082436,637.6019953230866,1660.823478990036,1770.8937041610438,989.5624825446089,373.50958395341877,874.5205210754121,726.6396006585795,466.2718986431786,824.8902482025995,457.51749582753735,729.327587843794,924.801450089528,177.32537291923333,860.6960125732463,1000.0
1108.7633895707,1984.8661573702807,2034.718050724479,795.1091185111156,1268.732208868568,389.1280852629577,1005.505717015736,643.0045037797431,457.47695978098886,680.2627193101405,406.16979400156777,894.4310682661707,899.1190123881057,457.42959811380024,1072.3779752833873,430.60559695929345,1527.893669282403,1073.7931103579472,1771.483138029689,1503.1054950315245,700.8589707234377,437.54561781586926,584.4251680656498,704.0905789231236,414.4950690254427,603.40471431766,97.74302161533528,257.7918387827867,210.0
1121.8450914976002,1997.1848722986865,2038.3460913464635,798.7999282243743,1273.9655763632109,376.1173860769561,1013.5968917555953,655.2012329537813,468.34319474654075,672.4661116647239,408.1570265210424,907.0243204355285,909.1645089978277,464.7431172223727,1062.4144356289366,418.2183637315582,1515.388571234072,1072.9551231357293,1782.0826706869336,1494.7789179500805,693.1238588029354,447.87458965858247,589.4299038125787,704.718772896343,402.36096785717456,609.901817293055,110.81177684939044,249.0668934116518,283.0
1780.4722499110999,1624.4430496721893,1589.6764985412349,1422.226906803637,1057.8652139370345,164.93418803863958,1055.3686866392186,780.51044188971,805.5932087264199,205.43392949612468,315.5917444344355,660.4254341608467,953.7632195801799,200.7535951521396,1142.826610255964,631.072411014844,1701.897993358679,733.3776139355597,1623.5820685342712,1269.6787988411597,862.789727836145,415.6576950475851,779.5271424195284,540.8750411662779,395.2205509461652,540.8256035437626,131.50216059930247,280.5618114986527,22.5563217544
926.7661457703999,699.5590014928687,232.72515159487222,173.72788041954416,275.16986726150634,532.3664881954727,842.3631928283496,1088.1105500166946,1265.5729976803032,1183.2712206470944,802.0645164637855,557.4157199426613,553.9600425209817,278.2445286574858,210.5759752605916,615.9794815897792,804.8612123678352,748.5647093818804,445.94567669599564,534.7742354860069,933.8293136157612,931.6491842941236,685.268891384203,728.9203053335322,673.9172629356013,377.3505289991676,609.2959288141234,851.8691582063713,270.0
996.0659436799,769.5861233872341,305.10419821979633,131.50809097314385,194.21737193507752,491.2569757238646,834.0597425538283,1115.0546690376045,1322.5542031529444,1262.6396003510515,911.9828913421559,695.9875622978349,686.2534704738465,425.4242810166343,69.67773289531199,451.39923991711566,685.243472148605,700.4783425631193,409.23779137607704,344.29436155436605,739.0395680377783,780.7916480924075,722.375589658113,928.258999444682,877.4901171385195,439.47073686791197,398.18055520966675,633.4184307515159,840.0
129.6484186534999,203.54760029160454,288.20209171340736,295.4197670775104,221.66957786776206,148.0587866184875,233.77575995851117,376.06664759402497,492.5189034573503,580.436591519516,653.148341453904,701.9511517371019,692.638414016168,593.8045684319276,402.53788314040736,151.54289459067138,113.48353907963366,322.61727690880736,458.9516738863091,539.4887630409578,615.5313780109987,712.1515878395101,793.9369506919702,807.1245667037227,725.6842362472792,564.6567787863835,370.1955528219308,197.22125192694793,1600.0
585.2234481044,617.047606218969,693.687184078154,778.5550128067551,841.630679266969,864.9138612808996,840.8629897302574,770.6993593660819,663.43727624188,535.83765724066,414.2126343709641,336.42296462119606,331.47857690812305,376.3229432845156,424.7672433271759,449.63848715741483,441.8759746137767,403.75226743372855,345.97275120191244,286.92447784211276,250.08091674813815,248.87416989428064,269.54950825061945,287.0524282519725,284.83773083782637,257.14069686395146,207.2497686948459,149.2349500967937,100000.0
1297.6016920147001,1320.1019595850194,790.3408940903296,334.917982287326,769.9811975431252,1223.23841642519,651.5879724768262,338.4251470812101,426.41003839656935,717.18627008444,965.6324894859486,1192.1550439774937,776.6227746549068,264.8834681578797,672.332711231909,753.7277229777131,2188.6806344750585,1740.3041731990838,912.1262872538059,329.771092077612,1392.8449400133104,1233.8713313370617,2152.1213485132994,354.10232938026866,2197.5123051773694,773.2900701709586,365.3651166946931,581.1041750833073,160.0
2140.2477311826005,1473.3270589630042,313.4900835019091,1027.6547877988332,994.5951379996702,426.6212485716914,1134.4740210923032,886.5424562858799,401.13454178066536,501.8544162587707,474.4816759058378,468.10702302592415,850.358736220715,209.75905743942496,1267.9007275813246,2185.384317408769,1949.2125644306375,1222.8812750311124,749.657512494031,608.2641540083549,1115.4840864131004,115.04854373805938,1073.8351036949068,59.486907153319535,1575.4749203610445,849.4422670945519,1143.8117131783654,489.2870238638644,0.275
964.4198292904,1893.1304843781284,2178.186065008355,881.8510752439211,1143.6546923265523,485.2947159388478,911.5447141215807,501.46380511988764,608.6515276665205,558.8106365946428,497.8369451945763,864.1118519676282,753.7676402641832,300.6498010347391,774.096526263078,479.886076127767,1229.826437751062,1156.0963170245757,1697.459897185812,1933.0311393326424,800.4242061270699,685.1037533179152,195.58859191134988,978.9419715218339,804.192241696479,594.6526094621715,280.9592421459733,212.69573079611305,2.7107188601
2139.9833283431,1570.907707691296,1008.6896844780557,1632.507034779849,920.0572311440791,331.557613587039,368.61548840143496,906.4852282467984,624.218395378799,472.67804003629294,367.89401865948173,251.98295427620363,955.6713382291003,607.1012046753972,1084.1975304424739,1138.8640498353982,2233.7657390761706,263.35253260329137,587.3833265038124,983.9339326855143,931.9172168412016,233.13838494783866,606.1901578527039,560.2428054318473,1062.385152707631,578.9842167096095,694.9146970328057,139.21922201060892,15.9
1325.0547240168999,1894.5750041511503,1782.7093350427199,962.5582704995871,1296.3004561931316,412.0678462457624,955.539773152524,401.4107789420936,506.5338952960286,870.6344931631596,544.0818321672051,1109.273866902789,694.2802748515799,577.8247886656899,917.7526003711622,591.8440533772716,1557.8808737805214,972.0438890435465,1649.0501461536096,1309.6961420151213,473.51441670472536,280.522738181453,490.17966398116766,943.5770028449434,684.8958268452919,798.2795465904828,243.5865114024643,521.0338181957919,3.1575481188
518.9952791341999,321.21138799204095,296.4394216732554,566.986626439408,505.09800942310767,319.96572124013153,463.9265190550964,800.5952919772537,1135.2392703278822,1204.9335116705379,1007.2164782396331,915.918123600662,893.3055380146537,604.2910622127225,187.72718786822793,316.0147683769877,498.8957041762586,478.8986774445468,160.60767005247197,458.56802823280145,872.4267184737467,803.2109659761376,421.10721772994924,544.5783709925962,632.9719167029241,562.3600968347148,853.4815759995889,1087.026006588246,4730.0
1485.9376216581,1285.3285177643331,856.1791421912945,477.52205693935184,192.9581028803726,185.56918308558315,615.5914741276231,791.0284949989674,536.5542568562147,295.09919222872486,149.07023252874146,451.7480051297873,792.6680406389091,363.7702536929479,878.482207533711,1790.2073618935965,1934.7605632916116,1421.1825953199489,550.0482972676373,465.8879288048894,856.3064580092727,369.0351161162822,538.2762591508734,912.1641075309517,984.0754843804954,1253.0790362552225,871.7618742427189,119.83864986200129,0.19
29.41364162260004,204.2126927705349,668.4737654734712,981.9860981436891,957.7217743522137,771.5915188304784,630.5053538992527,631.0578496712958,820.2072964140773,844.2608722478055,604.7586139677671,530.614215830779,541.6754733868229,236.9092751793983,307.10672620524326,642.9800590298998,696.6222166992327,509.1758636098476,269.846203164376,702.4816365412797,1077.4060416080563,931.3705202976073,371.87858460806126,424.7827315720327,625.4756171029603,652.3559356142825,939.7495823252892,1158.4150334575525,4620.0
3169.6800772161005,1789.571121665627,831.8751083198122,777.7159610611818,486.68604287511664,793.3445161672838,843.8926772950881,925.4292392702206,1532.5905860977407,903.8193959535247,506.06637943976597,700.794332964936,1154.1826290914853,470.4116010367354,282.0171932748436,2338.1768850096128,3003.6963708892254,680.9102339429314,726.2536871503938,547.5142322429659,379.4193878061781,705.1271191984486,659.0705509529693,1038.2111495413717,878.454636072002,1389.2143336910963,184.14645432840382,878.8757911564762,3.06
